,iso_code,date,new_cases,new_deaths,last_week_cases,last_week_deaths,cases_roc,deaths_roc,week_number,pop,gdp,gdp_per_capita,health_per_capita,hospital_bed_per_1k,lifeexp,health_per_capita_log
2421,ESP,2020-10-06,77144.0,1075.0,65999.0,507.0,16.88661949423476,112.03155818540434,41,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2422,ESP,2020-10-13,70676.0,718.0,77144.0,1075.0,-8.384320232292854,-33.2093023255814,42,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2423,ESP,2020-10-20,92236.0,1006.0,70676.0,718.0,30.5054049465165,40.11142061281337,43,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2424,ESP,2020-10-27,128416.0,1088.0,92236.0,1006.0,39.225465111236396,8.151093439363818,44,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2425,ESP,2020-11-03,142628.0,1197.0,128416.0,1088.0,11.067156740593072,10.018382352941176,45,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2426,ESP,2020-11-10,121852.0,2850.0,142628.0,1197.0,-14.566564769890904,138.0952380952381,46,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2427,ESP,2020-11-17,128805.0,2343.0,121852.0,2850.0,5.706102484981781,-17.789473684210527,47,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2428,ESP,2020-11-24,84821.0,1980.0,128805.0,2343.0,-34.14774271185125,-15.492957746478874,48,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2429,ESP,2020-12-01,53343.0,1401.0,84821.0,1980.0,-37.111092771837164,-29.242424242424242,49,47076781.0,1569996805427.39,33349.705992586605,2506.46484375,3.0,83.4317073170732,7.82702749929912
2430,EST,2020-01-28,0.0,0.0,0.0,0.0,,,5,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2431,EST,2020-02-04,0.0,0.0,0.0,0.0,,,6,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2432,EST,2020-02-11,0.0,0.0,0.0,0.0,,,7,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2433,EST,2020-02-18,0.0,0.0,0.0,0.0,,,8,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2434,EST,2020-02-25,0.0,0.0,0.0,0.0,,,9,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2435,EST,2020-03-03,2.0,0.0,0.0,0.0,,,10,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2436,EST,2020-03-10,10.0,0.0,2.0,0.0,400.0,,11,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2437,EST,2020-03-17,213.0,0.0,10.0,0.0,2030.0,,12,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2438,EST,2020-03-24,144.0,0.0,213.0,0.0,-32.394366197183096,,13,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2439,EST,2020-03-31,376.0,4.0,144.0,0.0,161.11111111111111,,14,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2440,EST,2020-04-07,404.0,17.0,376.0,4.0,7.446808510638298,325.0,15,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2441,EST,2020-04-14,224.0,10.0,404.0,17.0,-44.554455445544555,-41.1764705882353,16,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2442,EST,2020-04-21,179.0,12.0,224.0,10.0,-20.089285714285715,20.0,17,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2443,EST,2020-04-28,108.0,7.0,179.0,12.0,-39.66480446927374,-41.666666666666664,18,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2444,EST,2020-05-05,51.0,5.0,108.0,7.0,-52.77777777777778,-28.571428571428573,19,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2445,EST,2020-05-12,35.0,6.0,51.0,5.0,-31.372549019607842,20.0,20,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2446,EST,2020-05-19,45.0,3.0,35.0,6.0,28.571428571428573,-50.0,21,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2447,EST,2020-05-26,43.0,1.0,45.0,3.0,-4.444444444444445,-66.66666666666667,22,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2448,EST,2020-06-02,36.0,3.0,43.0,1.0,-16.27906976744186,200.0,23,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2449,EST,2020-06-09,77.0,1.0,36.0,3.0,113.88888888888889,-66.66666666666667,24,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2450,EST,2020-06-16,28.0,0.0,77.0,1.0,-63.63636363636363,-100.0,25,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2451,EST,2020-06-23,7.0,0.0,28.0,0.0,-75.0,,26,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2452,EST,2020-06-30,7.0,0.0,7.0,0.0,0.0,,27,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2453,EST,2020-07-07,6.0,0.0,7.0,0.0,-14.285714285714286,,28,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2454,EST,2020-07-14,20.0,0.0,6.0,0.0,233.33333333333334,,29,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2455,EST,2020-07-21,7.0,0.0,20.0,0.0,-65.0,,30,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2456,EST,2020-07-28,16.0,0.0,7.0,0.0,128.57142857142858,,31,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2457,EST,2020-08-04,53.0,-6.0,16.0,0.0,231.25,,32,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2458,EST,2020-08-11,76.0,0.0,53.0,-6.0,43.39622641509434,-100.0,33,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2459,EST,2020-08-18,33.0,0.0,76.0,0.0,-56.578947368421055,,34,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2460,EST,2020-08-25,94.0,1.0,33.0,0.0,184.84848484848484,,35,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2461,EST,2020-09-01,101.0,0.0,94.0,1.0,7.446808510638298,-100.0,36,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2462,EST,2020-09-08,169.0,0.0,101.0,0.0,67.32673267326733,,37,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2463,EST,2020-09-15,158.0,0.0,169.0,0.0,-6.508875739644971,,38,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2464,EST,2020-09-22,254.0,0.0,158.0,0.0,60.75949367088607,,39,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2465,EST,2020-09-29,339.0,0.0,254.0,0.0,33.46456692913386,,40,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2466,EST,2020-10-06,344.0,3.0,339.0,0.0,1.4749262536873156,,41,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2467,EST,2020-10-13,249.0,1.0,344.0,3.0,-27.61627906976744,-66.66666666666667,42,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2468,EST,2020-10-20,219.0,3.0,249.0,1.0,-12.048192771084338,200.0,43,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2469,EST,2020-10-27,338.0,2.0,219.0,3.0,54.337899543378995,-33.333333333333336,44,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2470,EST,2020-11-03,660.0,0.0,338.0,2.0,95.26627218934911,-100.0,45,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2471,EST,2020-11-10,1251.0,3.0,660.0,0.0,89.54545454545455,,46,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2472,EST,2020-11-17,1657.0,8.0,1251.0,3.0,32.454036770583535,166.66666666666666,47,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2473,EST,2020-11-24,2126.0,10.0,1657.0,8.0,28.304164152082077,25.0,48,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2474,EST,2020-12-01,2149.0,24.0,2126.0,10.0,1.0818438381937912,140.0,49,1326590.0,27516014591.495,20741.9131694759,1300.48168945313,5.0,78.24390243902441,7.171258655532834
2475,ETH,2020-01-28,0.0,0.0,0.0,0.0,,,5,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2476,ETH,2020-02-04,0.0,0.0,0.0,0.0,,,6,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2477,ETH,2020-02-11,0.0,0.0,0.0,0.0,,,7,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2478,ETH,2020-02-18,0.0,0.0,0.0,0.0,,,8,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2479,ETH,2020-02-25,0.0,0.0,0.0,0.0,,,9,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2480,ETH,2020-03-03,0.0,0.0,0.0,0.0,,,10,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2481,ETH,2020-03-10,0.0,0.0,0.0,0.0,,,11,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2482,ETH,2020-03-17,5.0,0.0,0.0,0.0,,,12,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2483,ETH,2020-03-24,7.0,0.0,5.0,0.0,40.0,,13,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2484,ETH,2020-03-31,14.0,0.0,7.0,0.0,100.0,,14,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2485,ETH,2020-04-07,26.0,2.0,14.0,0.0,85.71428571428571,,15,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2486,ETH,2020-04-14,30.0,1.0,26.0,2.0,15.384615384615385,-50.0,16,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2487,ETH,2020-04-21,32.0,0.0,30.0,1.0,6.666666666666667,-100.0,17,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2488,ETH,2020-04-28,12.0,0.0,32.0,0.0,-62.5,,18,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2489,ETH,2020-05-05,19.0,1.0,12.0,0.0,58.333333333333336,,19,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2490,ETH,2020-05-12,116.0,1.0,19.0,1.0,510.5263157894737,0.0,20,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2491,ETH,2020-05-19,104.0,0.0,116.0,1.0,-10.344827586206897,-100.0,21,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2492,ETH,2020-05-26,336.0,1.0,104.0,0.0,223.07692307692307,,22,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2493,ETH,2020-06-02,643.0,8.0,336.0,1.0,91.36904761904762,700.0,23,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2494,ETH,2020-06-09,992.0,18.0,643.0,8.0,54.27682737169518,125.0,24,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2495,ETH,2020-06-16,1294.0,29.0,992.0,18.0,30.443548387096776,61.111111111111114,25,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2496,ETH,2020-06-23,1218.0,14.0,1294.0,29.0,-5.873261205564142,-51.724137931034484,26,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2497,ETH,2020-06-30,998.0,28.0,1218.0,14.0,-18.0623973727422,100.0,27,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2498,ETH,2020-07-07,0.0,0.0,998.0,28.0,-100.0,-100.0,28,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2499,ETH,2020-07-14,2123.0,36.0,0.0,0.0,,,29,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2500,ETH,2020-07-21,3103.0,41.0,2123.0,36.0,46.16109279321714,13.88888888888889,30,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2501,ETH,2020-07-28,4128.0,59.0,3103.0,41.0,33.03254914598775,43.90243902439025,31,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2502,ETH,2020-08-04,4677.0,104.0,4128.0,59.0,13.299418604651162,76.27118644067797,32,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2503,ETH,2020-08-11,4298.0,97.0,4677.0,104.0,-8.103485140047038,-6.730769230769231,33,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2504,ETH,2020-08-18,8547.0,132.0,4298.0,97.0,98.8599348534202,36.08247422680412,34,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2505,ETH,2020-08-25,10966.0,137.0,8547.0,132.0,28.302328302328302,3.787878787878788,35,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2506,ETH,2020-09-01,9616.0,119.0,10966.0,137.0,-12.310778770745943,-13.138686131386862,36,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2507,ETH,2020-09-08,7480.0,121.0,9616.0,119.0,-22.21297836938436,1.680672268907563,37,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2508,ETH,2020-09-15,4702.0,86.0,7480.0,121.0,-37.13903743315508,-28.925619834710744,38,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2509,ETH,2020-09-22,4936.0,92.0,4702.0,86.0,4.9766056997022545,6.976744186046512,39,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2510,ETH,2020-09-29,4162.0,64.0,4936.0,92.0,-15.680713128038898,-30.434782608695652,40,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2511,ETH,2020-10-06,5419.0,47.0,4162.0,64.0,30.20182604517059,-26.5625,41,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2512,ETH,2020-10-13,5715.0,67.0,5419.0,47.0,5.462262410038752,42.5531914893617,42,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2513,ETH,2020-10-20,4772.0,66.0,5715.0,67.0,-16.500437445319335,-1.492537313432836,43,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2514,ETH,2020-10-27,3728.0,74.0,4772.0,66.0,-21.87761944677284,12.121212121212121,44,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2515,ETH,2020-11-03,3284.0,49.0,3728.0,74.0,-11.909871244635193,-33.78378378378378,45,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2516,ETH,2020-11-10,2825.0,43.0,3284.0,49.0,-13.976857490864798,-12.244897959183673,46,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2517,ETH,2020-11-17,3068.0,51.0,2825.0,43.0,8.601769911504425,18.6046511627907,47,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2518,ETH,2020-11-24,3196.0,73.0,3068.0,51.0,4.172099087353325,43.13725490196079,48,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2519,ETH,2020-12-01,3483.0,45.0,3196.0,73.0,8.979974968710888,-38.35616438356164,49,112078730.0,67490899534.2136,602.174021192189,25.261953353881804,0.3,66.24,3.2681212512522264
2520,FIN,2020-01-28,0.0,0.0,0.0,0.0,,,5,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2521,FIN,2020-02-04,1.0,0.0,0.0,0.0,,,6,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2522,FIN,2020-02-11,0.0,0.0,1.0,0.0,-100.0,,7,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2523,FIN,2020-02-18,0.0,0.0,0.0,0.0,,,8,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2524,FIN,2020-02-25,0.0,0.0,0.0,0.0,,,9,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2525,FIN,2020-03-03,5.0,0.0,0.0,0.0,,,10,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2526,FIN,2020-03-10,34.0,0.0,5.0,0.0,580.0,,11,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2527,FIN,2020-03-17,281.0,0.0,34.0,0.0,726.4705882352941,,12,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2528,FIN,2020-03-24,471.0,1.0,281.0,0.0,67.61565836298932,,13,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2529,FIN,2020-03-31,626.0,16.0,471.0,1.0,32.90870488322717,1500.0,14,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2530,FIN,2020-04-07,890.0,17.0,626.0,16.0,42.17252396166134,6.25,15,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2531,FIN,2020-04-14,853.0,30.0,890.0,17.0,-4.157303370786517,76.47058823529412,16,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2532,FIN,2020-04-21,853.0,77.0,853.0,30.0,0.0,156.66666666666666,17,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2533,FIN,2020-04-28,726.0,58.0,853.0,77.0,-14.88862837045721,-24.675324675324674,18,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2534,FIN,2020-05-05,672.0,47.0,726.0,58.0,-7.43801652892562,-18.96551724137931,19,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2535,FIN,2020-05-12,591.0,29.0,672.0,47.0,-12.053571428571429,-38.297872340425535,20,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2536,FIN,2020-05-19,396.0,26.0,591.0,29.0,-32.994923857868024,-10.344827586206897,21,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2537,FIN,2020-05-26,229.0,11.0,396.0,26.0,-42.17171717171717,-57.69230769230769,22,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2538,FIN,2020-06-02,259.0,8.0,229.0,11.0,13.100436681222707,-27.272727272727273,23,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2539,FIN,2020-06-09,138.0,4.0,259.0,8.0,-46.71814671814672,-50.0,24,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2540,FIN,2020-06-16,87.0,2.0,138.0,4.0,-36.95652173913044,-50.0,25,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2541,FIN,2020-06-23,43.0,1.0,87.0,2.0,-50.57471264367816,-50.0,26,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2542,FIN,2020-06-30,59.0,1.0,43.0,1.0,37.2093023255814,0.0,27,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2543,FIN,2020-07-07,48.0,1.0,59.0,1.0,-18.64406779661017,0.0,28,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2544,FIN,2020-07-14,39.0,0.0,48.0,1.0,-18.75,-100.0,29,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2545,FIN,2020-07-21,50.0,-1.0,39.0,0.0,28.205128205128204,,30,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2546,FIN,2020-07-28,53.0,1.0,50.0,-1.0,6.0,-200.0,31,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2547,FIN,2020-08-04,79.0,2.0,53.0,1.0,49.056603773584904,100.0,32,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2548,FIN,2020-08-11,140.0,2.0,79.0,2.0,77.21518987341773,0.0,33,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2549,FIN,2020-08-18,153.0,1.0,140.0,2.0,9.285714285714286,-50.0,34,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2550,FIN,2020-08-25,205.0,1.0,153.0,1.0,33.98692810457516,0.0,35,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2551,FIN,2020-09-01,161.0,1.0,205.0,1.0,-21.463414634146343,0.0,36,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2552,FIN,2020-09-08,195.0,0.0,161.0,1.0,21.11801242236025,-100.0,37,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2553,FIN,2020-09-15,388.0,3.0,195.0,0.0,98.97435897435898,,38,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2554,FIN,2020-09-22,470.0,2.0,388.0,3.0,21.1340206185567,-33.333333333333336,39,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2555,FIN,2020-09-29,697.0,4.0,470.0,2.0,48.297872340425535,100.0,40,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2556,FIN,2020-10-06,1037.0,1.0,697.0,4.0,48.78048780487805,-75.0,41,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2557,FIN,2020-10-13,1570.0,0.0,1037.0,1.0,51.39826422372228,-100.0,42,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2558,FIN,2020-10-20,1350.0,5.0,1570.0,0.0,-14.012738853503185,,43,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2559,FIN,2020-10-27,1314.0,3.0,1350.0,5.0,-2.6666666666666665,-40.0,44,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2560,FIN,2020-11-03,1474.0,5.0,1314.0,3.0,12.1765601217656,66.66666666666667,45,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2561,FIN,2020-11-10,1470.0,4.0,1474.0,5.0,-0.27137042062415195,-20.0,46,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2562,FIN,2020-11-17,1540.0,8.0,1470.0,4.0,4.761904761904762,100.0,47,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2563,FIN,2020-11-24,2642.0,13.0,1540.0,8.0,71.55844155844156,62.5,48,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2564,FIN,2020-12-01,2623.0,15.0,2642.0,13.0,-0.7191521574564723,15.384615384615385,49,5520314.0,271826199850.29,49241.0757522652,4205.74267578125,4.4,81.7341463414634,8.34444391599157
2565,FJI,2020-01-28,0.0,0.0,0.0,0.0,,,5,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2566,FJI,2020-02-04,0.0,0.0,0.0,0.0,,,6,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2567,FJI,2020-02-11,0.0,0.0,0.0,0.0,,,7,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2568,FJI,2020-02-18,0.0,0.0,0.0,0.0,,,8,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2569,FJI,2020-02-25,0.0,0.0,0.0,0.0,,,9,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2570,FJI,2020-03-03,0.0,0.0,0.0,0.0,,,10,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
2571,FJI,2020-03-10,0.0,0.0,0.0,0.0,,,11,889953.0,4281517574.0250297,4810.94796469593,188.41432189941398,2.3,67.34100000000001,5.243936795102296
